-8.508186340332031250e-01,-7.891162633895874023e-01,8.092247843742370605e-01,-2.345660209655761719e+00,6.262030601501464844e+00,1.619283407926559448e-01,-1.737869620323181152e+00,1.187403917312622070e+00,3.407009840011596680e+00,-2.672823965549468994e-01,1.853647828102111816e+00,2.981691598892211914e+00,1.014479160308837891e+00,-2.383908987045288086e+00,6.758553385734558105e-01,9.920642375946044922e-01
4.532214105129241943e-01,-4.748995006084442139e-01,1.065676569938659668e+00,-2.237955570220947266e+00,2.081584453582763672e+00,-7.538685202598571777e-01,-1.504456162452697754e+00,1.435559391975402832e+00,2.996897995471954346e-01,-6.132956743240356445e-01,2.825485229492187500e+00,1.943050742149353027e+00,2.379507064819335938e+00,-7.263044714927673340e-01,-1.913740396499633789e+00,3.700388669967651367e+00
4.847532808780670166e-01,-2.060017347335815430e+00,2.305538654327392578e+00,-4.315966665744781494e-01,3.408339262008666992e+00,-2.158944308757781982e-02,-2.247899532318115234e+00,1.877570629119873047e+00,5.532400012016296387e-01,2.964723110198974609e-01,1.905737042427062988e+00,3.192735671997070312e+00,1.398223638534545898e+00,-1.873878598213195801e+00,6.595704555511474609e-01,2.453739166259765625e+00
1.535594463348388672e+00,-2.684267520904541016e+00,3.350346349179744720e-03,-2.581704378128051758e+00,1.884874701499938965e+00,-1.651522874832153320e+00,-2.361859977245330811e-01,1.741877675056457520e+00,1.195797681808471680e+00,-7.210016250610351562e-02,2.979642391204833984e+00,2.224456548690795898e+00,1.800334453582763672e+00,-2.109762430191040039e+00,-1.929501771926879883e+00,2.551335573196411133e+00
2.090825796127319336e+00,-3.409698963165283203e+00,1.461856007575988770e+00,-1.239382982254028320e+00,-1.172560378909111023e-01,-2.813485145568847656e+00,-2.073011636734008789e+00,6.587958335876464844e-01,7.068722844123840332e-01,-3.860920071601867676e-01,2.905936241149902344e+00,1.752048254013061523e+00,1.278302550315856934e+00,-3.022254705429077148e+00,7.837830185890197754e-01,2.159869909286499023e+00
1.458386898040771484e+00,-1.204477548599243164e+00,1.078067064285278320e+00,-2.076303482055664062e+00,6.449269294738769531e+00,1.255274891853332520e+00,-6.761524677276611328e-01,2.542848825454711914e+00,2.944737195968627930e+00,5.410493612289428711e-01,1.309028267860412598e+00,2.707331895828247070e+00,1.818616986274719238e+00,-2.370945930480957031e+00,1.024223566055297852e+00,1.817458510398864746e+00
-7.192889228463172913e-03,-1.799902677536010742e+00,-7.209289073944091797e-01,-3.239142179489135742e+00,3.135468721389770508e+00,-7.026854753494262695e-01,-8.537293672561645508e-01,1.956641674041748047e+00,2.135667562484741211e+00,-8.928540945053100586e-01,3.351042270660400391e+00,2.895167827606201172e+00,1.828619480133056641e+00,-1.743051171302795410e+00,-1.470945835113525391e+00,3.153874397277832031e+00
4.425356864929199219e+00,-7.769751548767089844e+00,-9.175512790679931641e-01,-9.955675601959228516e-01,-6.245803356170654297e+00,-6.752245903015136719e+00,1.421702265739440918e+00,2.619907617568969727e+00,1.324774503707885742e+00,-3.157155811786651611e-01,-3.206224441528320312e+00,-1.235380291938781738e+00,-9.829328656196594238e-01,-3.162482976913452148e-01,-2.293064117431640625e+00,-1.974396467208862305e+00
1.735005378723144531e+00,-2.399737358093261719e+00,1.142739772796630859e+00,-1.053281664848327637e+00,1.106518059968948364e-01,-2.256441116333007812e+00,-3.193929672241210938e+00,3.642814874649047852e+00,3.025664091110229492e+00,-2.061193466186523438e+00,-2.062143385410308838e-01,3.214185237884521484e+00,5.718580484390258789e-01,-1.125861287117004395e+00,-1.135280847549438477e+00,2.103515386581420898e+00
4.323696613311767578e+00,-4.708645820617675781e+00,3.070590257644653320e+00,-2.160581350326538086e+00,3.441463470458984375e+00,-1.268634080886840820e+00,-1.818200588226318359e+00,3.548803567886352539e+00,2.446465253829956055e+00,6.946345567703247070e-01,-5.072827339172363281e-01,1.657045364379882812e+00,1.169632434844970703e+00,-2.256778001785278320e+00,1.552379012107849121e+00,-2.802249193191528320e-01
1.985582590103149414e+00,-1.585139870643615723e+00,2.317298889160156250e+00,-2.247390270233154297e+00,5.413213253021240234e+00,1.091219305992126465e+00,-1.224125623703002930e+00,1.375871896743774414e+00,1.741563320159912109e+00,-8.336516618728637695e-01,1.317294478416442871e+00,1.067796111106872559e+00,1.563301444053649902e+00,-7.653131484985351562e-01,1.602111309766769409e-01,1.359158277511596680e+00
5.274605154991149902e-01,-2.776215374469757080e-01,2.101432085037231445e+00,-1.339668750762939453e+00,3.569018363952636719e+00,7.476562261581420898e-01,-1.638071537017822266e+00,-7.452064752578735352e-01,2.207060575485229492e+00,-2.220095634460449219e+00,4.375480651855468750e+00,3.331338167190551758e+00,1.047094106674194336e+00,-3.258184432983398438e+00,9.386648535728454590e-01,1.710532903671264648e+00
2.290333032608032227e+00,-6.667530059814453125e+00,-2.152302980422973633e+00,-3.455566406250000000e+00,-7.393519401550292969e+00,-4.410446166992187500e+00,-1.782120108604431152e+00,1.244729399681091309e+00,6.814245581626892090e-01,-7.350695133209228516e-01,-9.820959568023681641e-01,-1.868690371513366699e+00,-1.309777498245239258e+00,-1.227906107902526855e+00,-2.907631874084472656e+00,-1.644669413566589355e+00
1.346129179000854492e+00,-3.649140357971191406e+00,-1.173384547233581543e+00,-2.955469608306884766e+00,1.384674072265625000e+00,-1.863792777061462402e+00,-1.956111311912536621e+00,2.526791572570800781e+00,1.966336727142333984e+00,-1.053875565528869629e+00,2.119300603866577148e+00,2.082255125045776367e+00,2.267941713333129883e+00,-1.536381602287292480e+00,-4.828873574733734131e-01,3.450930118560791016e+00
1.184823036193847656e+00,-1.939290523529052734e+00,1.045982986688613892e-01,-3.782659173011779785e-01,5.154297947883605957e-01,-2.301802396774291992e+00,-3.710904836654663086e+00,1.396043300628662109e+00,3.195558309555053711e+00,-1.476544141769409180e-02,1.936585307121276855e-01,1.411431789398193359e+00,2.195047140121459961e+00,-2.792224287986755371e-01,-7.626428604125976562e-01,3.519680738449096680e+00
-5.657477974891662598e-01,-5.189487934112548828e-01,6.845264434814453125e-01,-2.625905036926269531e+00,3.724894762039184570e+00,-6.478615403175354004e-01,-1.253333091735839844e+00,1.431004285812377930e+00,1.889088034629821777e+00,-2.133035659790039062e+00,3.479532957077026367e+00,2.650645971298217773e+00,2.768275022506713867e+00,-2.037812471389770508e+00,-1.174429416656494141e+00,3.909787654876708984e+00
2.694672346115112305e+00,-2.541316032409667969e+00,2.933390378952026367e+00,-1.131461739540100098e+00,2.414083480834960938e+00,-2.353714227676391602e+00,-2.117928028106689453e+00,5.408539772033691406e-01,3.993950128555297852e+00,-2.428582191467285156e+00,1.746522665023803711e+00,1.753381371498107910e+00,3.235735893249511719e-01,-2.114246606826782227e+00,-9.064068198204040527e-01,5.207252502441406250e-01
4.082725524902343750e+00,-3.529987812042236328e+00,3.077349901199340820e+00,-6.823784112930297852e-01,2.974807977676391602e+00,-3.764015436172485352e-01,-2.754635810852050781e+00,1.511218190193176270e+00,2.762232065200805664e+00,-6.499285697937011719e-01,5.625902414321899414e-01,9.830677509307861328e-01,-2.932059466838836670e-01,-3.897640109062194824e-01,2.199212074279785156e+00,-1.638779193162918091e-01
3.050194501876831055e+00,-5.628848552703857422e+00,-3.923066377639770508e+00,-3.890709877014160156e+00,-7.160604476928710938e+00,-3.981024742126464844e+00,-1.343903422355651855e+00,2.001580715179443359e+00,2.129771947860717773e+00,4.256674647331237793e-02,-3.398032426834106445e+00,9.120948314666748047e-01,-1.957463502883911133e+00,-2.934308290481567383e+00,-3.711667299270629883e+00,-2.107556104660034180e+00
-6.262401491403579712e-02,-7.995976805686950684e-01,3.401982545852661133e+00,-1.532109618186950684e+00,5.363972187042236328e+00,4.207182526588439941e-01,-1.280950546264648438e+00,1.402775049209594727e-01,1.398952484130859375e+00,-2.678879261016845703e+00,1.491456151008605957e+00,1.681132555007934570e+00,2.933562278747558594e+00,-2.196102142333984375e+00,8.163114190101623535e-01,1.804856806993484497e-01
-8.843358606100082397e-02,-7.822958827018737793e-01,1.228429317474365234e+00,-6.798899173736572266e-01,1.448117971420288086e+00,-1.649035334587097168e+00,-1.336463570594787598e+00,-1.610100716352462769e-01,2.585058689117431641e+00,-5.948029756546020508e-01,2.381284713745117188e+00,2.626815080642700195e+00,1.897388696670532227e+00,-1.558991909027099609e+00,-1.237992763519287109e+00,2.226494789123535156e+00
1.142000198364257812e+00,-1.196966886520385742e+00,1.997549653053283691e+00,-8.192729949951171875e-01,4.196245670318603516e+00,-3.521072864532470703e-01,-1.650621652603149414e+00,-7.268111705780029297e-01,3.057113647460937500e+00,-1.698006629943847656e+00,2.415245532989501953e+00,1.744381070137023926e+00,2.217504739761352539e+00,-3.257899045944213867e+00,6.024392247200012207e-01,6.504276394844055176e-01
2.361897081136703491e-01,-1.541349649429321289e+00,1.616517901420593262e+00,-3.842725753784179688e-01,4.834033489227294922e+00,-8.269216120243072510e-02,-1.066073656082153320e+00,-5.767353773117065430e-01,7.443059086799621582e-01,-1.390632271766662598e+00,4.163178920745849609e+00,2.601006269454956055e+00,1.356569290161132812e+00,-3.451494932174682617e+00,1.017324805259704590e+00,1.512533903121948242e+00
2.271604984998703003e-01,-1.291855812072753906e+00,2.657463073730468750e+00,-8.911818265914916992e-01,3.800200939178466797e+00,-5.956656932830810547e-01,-2.233650922775268555e+00,7.964459657669067383e-01,1.386200428009033203e+00,-1.350000739097595215e+00,2.326630115509033203e+00,1.746140003204345703e+00,8.634734749794006348e-01,-2.313772916793823242e+00,1.878792285919189453e+00,9.964383840560913086e-01
6.483889222145080566e-01,-1.153520107269287109e+00,7.548410296440124512e-01,-1.662190794944763184e+00,6.223103046417236328e+00,1.339271903038024902e+00,-1.131355047225952148e+00,1.988126277923583984e+00,3.564753293991088867e+00,4.662839174270629883e-01,2.311528682708740234e+00,2.970483064651489258e+00,9.993489980697631836e-01,-3.327863454818725586e+00,6.559345126152038574e-01,1.366508722305297852e+00
-6.567348241806030273e-01,-1.614741921424865723e+00,9.791129827499389648e-01,-4.407577514648437500e+00,3.290880441665649414e+00,9.688673913478851318e-02,-1.286440968513488770e+00,2.114042043685913086e+00,1.210312962532043457e+00,-1.176201343536376953e+00,1.503456830978393555e+00,2.812172889709472656e+00,2.655143499374389648e+00,-3.030340909957885742e+00,9.346275925636291504e-01,3.398648977279663086e+00
1.443419933319091797e+00,-2.969055652618408203e+00,2.822593450546264648e+00,-6.803572177886962891e-01,2.620569705963134766e+00,-1.186734557151794434e+00,-2.252163171768188477e+00,1.643031835556030273e+00,2.079969406127929688e+00,-1.154266357421875000e+00,2.140912532806396484e+00,1.518263220787048340e+00,7.784898877143859863e-01,-2.445024728775024414e+00,1.458169102668762207e+00,1.264598965644836426e+00
4.142934083938598633e-02,-3.674646854400634766e+00,2.114313840866088867e+00,-1.651357293128967285e+00,3.424450635910034180e+00,-8.956844210624694824e-01,-1.181535243988037109e+00,1.094821333885192871e+00,1.084462881088256836e+00,-1.825668096542358398e+00,2.458134174346923828e+00,2.698049306869506836e+00,2.252249479293823242e+00,-2.457948923110961914e+00,1.229455113410949707e+00,2.440988302230834961e+00
6.757577881217002869e-03,-1.567044854164123535e+00,1.549338936805725098e+00,-1.450445502996444702e-01,4.553907871246337891e+00,3.198526501655578613e-01,-1.477090120315551758e+00,-6.451847553253173828e-01,6.471581459045410156e-01,-1.342814207077026367e+00,3.217257976531982422e+00,2.050572633743286133e+00,2.152139902114868164e+00,-2.816852331161499023e+00,1.334265708923339844e+00,1.869015693664550781e+00
1.693246722221374512e+00,-3.876047372817993164e+00,-8.367630243301391602e-01,-2.925114631652832031e+00,-7.465971708297729492e-01,-1.652993679046630859e+00,-1.637686014175415039e+00,1.953165054321289062e+00,1.470600724220275879e+00,3.843500912189483643e-01,1.440506696701049805e+00,-3.843953609466552734e-01,1.885534644126892090e+00,-1.113574385643005371e+00,-1.707564592361450195e+00,1.674495220184326172e+00
2.813907861709594727e+00,-2.568562984466552734e+00,2.981035947799682617e+00,-1.311587333679199219e+00,3.818882226943969727e+00,3.885830938816070557e-02,-1.937975525856018066e+00,1.237807154655456543e+00,1.531812191009521484e+00,-9.293198585510253906e-01,2.629126071929931641e+00,1.174944639205932617e+00,1.303409576416015625e+00,-1.287470817565917969e+00,7.564143538475036621e-01,1.538384079933166504e+00
2.049395561218261719e+00,-1.895254850387573242e+00,5.653726458549499512e-01,-1.528194308280944824e+00,5.563131332397460938e+00,-8.505687117576599121e-03,-2.877987623214721680e-01,2.095086574554443359e+00,2.433940649032592773e+00,4.088896214962005615e-01,1.238485455513000488e+00,1.935677528381347656e+00,1.121597528457641602e+00,-1.768507480621337891e+00,7.027840614318847656e-02,2.052768707275390625e+00
1.770522832870483398e+00,-2.540131568908691406e+00,3.021181821823120117e+00,-2.764202594757080078e+00,3.399796485900878906e+00,3.698706030845642090e-01,-1.365059614181518555e+00,-4.898487329483032227e-01,2.205068111419677734e+00,-9.772207736968994141e-01,1.334194779396057129e+00,-4.774076864123344421e-02,1.179207444190979004e+00,-3.407810688018798828e+00,4.048417508602142334e-02,8.902846574783325195e-01
1.010632753372192383e+00,-3.217180252075195312e+00,3.112748861312866211e+00,1.138635426759719849e-01,3.584965229034423828e+00,-2.312882184982299805e+00,-1.654019355773925781e+00,-2.575212530791759491e-02,3.746975183486938477e+00,-1.121386647224426270e+00,2.671422481536865234e+00,1.011045694351196289e+00,1.791374683380126953e+00,-2.420569419860839844e+00,-1.357412815093994141e+00,7.239371538162231445e-01
2.988571166992187500e+00,-6.978342056274414062e+00,1.220056056976318359e+00,-1.531446814537048340e+00,-3.801979064941406250e+00,-5.555471897125244141e+00,-2.985938787460327148e+00,8.150792717933654785e-01,4.556690216064453125e+00,-6.616218090057373047e-01,1.084141016006469727e+00,-2.408237457275390625e-01,9.649503827095031738e-01,1.045458912849426270e+00,-1.737707376480102539e+00,-1.086010336875915527e+00
2.663288831710815430e+00,-2.756023406982421875e+00,1.837830185890197754e+00,-3.175126314163208008e+00,-2.012175023555755615e-01,-1.027230739593505859e+00,-2.298080921173095703e+00,8.340997099876403809e-01,4.576096534729003906e+00,7.863292098045349121e-02,6.606041193008422852e-01,3.490694761276245117e+00,9.871369600296020508e-01,-2.462912559509277344e+00,-8.541309833526611328e-01,2.063789367675781250e+00
3.003615617752075195e+00,-4.740573406219482422e+00,3.449258565902709961e+00,-2.093260765075683594e+00,3.650143146514892578e+00,-2.517040014266967773e+00,-2.496574401855468750e+00,1.870578289031982422e+00,3.591959476470947266e+00,-1.190500020980834961e+00,-5.788543224334716797e-01,1.359248995780944824e+00,-2.218931615352630615e-01,-8.550953269004821777e-01,6.346943378448486328e-01,-5.511606335639953613e-01
-3.098662495613098145e-01,-7.639511227607727051e-01,-4.342961013317108154e-01,-1.537214756011962891e+00,2.724191665649414062e+00,2.451918870210647583e-01,-1.459593296051025391e+00,2.963864088058471680e+00,2.837119340896606445e+00,2.854333817958831787e-01,2.114171981811523438e+00,3.454472780227661133e+00,2.445883035659790039e+00,-2.946112394332885742e+00,-2.406327247619628906e+00,3.604143857955932617e+00
8.656534552574157715e-01,-3.187444925308227539e+00,2.970387697219848633e+00,-2.261850357055664062e+00,4.188412666320800781e+00,-1.320653676986694336e+00,-3.369941234588623047e+00,1.698928177356719971e-01,1.554150819778442383e+00,-1.041466116905212402e+00,3.317525088787078857e-01,1.037297725677490234e+00,1.268690228462219238e+00,-1.013985753059387207e+00,5.471398234367370605e-01,7.916321158409118652e-01
4.818658232688903809e-01,-1.675821423530578613e+00,2.370741367340087891e+00,-2.790897846221923828e+00,5.200562000274658203e+00,-1.199060529470443726e-01,-6.264655590057373047e-01,2.594292759895324707e-01,2.099119424819946289e+00,-2.518413305282592773e+00,2.362349987030029297e+00,1.369532942771911621e+00,1.668712258338928223e+00,-9.702683687210083008e-01,-5.602322220802307129e-01,9.774940013885498047e-01
1.488797187805175781e+00,-6.868762969970703125e+00,-3.434920310974121094e+00,-1.476041913032531738e+00,-7.248116970062255859e+00,-5.051380157470703125e+00,-4.254502058029174805e-02,-3.386815786361694336e-01,2.242820978164672852e+00,1.184526681900024414e+00,-7.078063488006591797e-01,-2.118018388748168945e+00,-1.845703840255737305e+00,-6.062982082366943359e-01,-3.610167980194091797e+00,-7.850581407546997070e-01
1.819477319717407227e+00,-1.075445413589477539e+00,3.129491329193115234e+00,-1.761493325233459473e+00,8.152221441268920898e-01,-3.311943411827087402e-01,-5.902005434036254883e-01,2.706986904144287109e+00,3.307153224945068359e+00,2.187258899211883545e-01,1.317064166069030762e+00,3.255484402179718018e-01,-1.797156631946563721e-01,-3.190864086151123047e+00,-2.281600683927536011e-01,8.470839262008666992e-01
1.051021575927734375e+00,-1.485477447509765625e+00,1.347847580909729004e+00,-1.873360872268676758e+00,4.261736869812011719e+00,-2.898564040660858154e-01,-1.624623537063598633e+00,4.605644643306732178e-01,2.961375474929809570e+00,-2.173937857151031494e-01,2.157907485961914062e+00,9.044767618179321289e-01,1.249375224113464355e+00,-1.573938012123107910e+00,9.479547739028930664e-01,7.697519063949584961e-01
4.504822731018066406e+00,-6.422975540161132812e+00,-2.295366525650024414e+00,-2.576411247253417969e+00,-4.084548950195312500e+00,-3.510694265365600586e+00,-1.169377267360687256e-01,1.947224617004394531e+00,3.019870519638061523e+00,8.759057521820068359e-01,-1.406582355499267578e+00,2.630276679992675781e+00,-1.493486046791076660e+00,-8.454360365867614746e-01,-2.528803348541259766e+00,-1.590803146362304688e+00
1.225384473800659180e+00,-1.594395160675048828e+00,1.693057179450988770e+00,1.229502260684967041e-02,2.145702838897705078e+00,-2.921448945999145508e+00,-2.071669578552246094e+00,1.075184226036071777e+00,2.215265750885009766e+00,-2.942117691040039062e+00,3.018619537353515625e+00,2.313654899597167969e+00,7.184669971466064453e-01,-2.556199789047241211e+00,-1.106400489807128906e+00,2.544367790222167969e+00
-1.627099066972732544e-01,-5.853660583496093750e+00,-4.611338615417480469e+00,-2.808839559555053711e+00,-6.171209335327148438e+00,-3.844161748886108398e+00,-1.506200075149536133e+00,2.755735635757446289e+00,1.779082536697387695e+00,3.765994608402252197e-01,-5.819547176361083984e-01,9.313341975212097168e-01,1.707045316696166992e+00,-4.824978113174438477e-01,-4.296580791473388672e+00,1.027063280344009399e-01
1.400071859359741211e+00,-1.586655378341674805e+00,3.810811758041381836e+00,-6.037939786911010742e-01,4.903086274862289429e-02,-5.709508061408996582e-01,-1.702731847763061523e+00,-4.299904704093933105e-01,1.598604321479797363e+00,-2.441781759262084961e+00,3.869330883026123047e+00,1.568714380264282227e+00,4.095849394798278809e-01,-1.961130976676940918e+00,-1.526583731174468994e-01,1.784739941358566284e-01
7.927320599555969238e-01,-1.138883471488952637e+00,1.747071862220764160e+00,-2.124887943267822266e+00,3.756450176239013672e+00,1.118677109479904175e-01,-1.620364308357238770e+00,1.322651505470275879e-01,1.395609974861145020e-01,-1.013749241828918457e+00,2.145644664764404297e+00,2.007035493850708008e+00,1.715515851974487305e+00,-8.632500171661376953e-01,6.281710267066955566e-01,2.486489772796630859e+00
2.342554479837417603e-01,-1.156589388847351074e+00,1.936274528503417969e+00,-1.760611891746520996e+00,5.079314708709716797e+00,8.678848743438720703e-01,-2.066393613815307617e+00,-9.282948076725006104e-02,3.568351030349731445e+00,-4.880408346652984619e-01,3.127166748046875000e+00,1.825576901435852051e+00,1.723641633987426758e+00,-2.879560708999633789e+00,1.522553265094757080e-01,-2.553331851959228516e-01
1.513183861970901489e-01,-4.071076869964599609e+00,-4.128673672676086426e-02,-2.540666460990905762e-01,-8.419549465179443359e-01,-4.844698905944824219e+00,-3.487024545669555664e+00,1.126158475875854492e+00,4.324941158294677734e+00,-6.938008069992065430e-01,-1.187315225601196289e+00,2.393631219863891602e+00,-4.157939851284027100e-01,-1.064818203449249268e-01,-2.041274070739746094e+00,1.750708699226379395e+00
5.749191284179687500e+00,-5.094047069549560547e+00,4.172943115234375000e+00,-1.806929945945739746e+00,-4.729678928852081299e-01,-1.294434666633605957e+00,-2.297477126121520996e-01,3.758969545364379883e+00,2.552669763565063477e+00,-1.128935098648071289e+00,-1.092054724693298340e+00,2.042108774185180664e+00,-5.892300009727478027e-01,-1.385264277458190918e+00,1.309915065765380859e+00,-1.146062374114990234e+00
3.357788324356079102e+00,-7.020422935485839844e+00,-3.185045003890991211e+00,-2.828823089599609375e+00,-7.508867263793945312e+00,-5.356434822082519531e+00,2.767088413238525391e-01,2.949511528015136719e+00,5.530503392219543457e-01,2.350199699401855469e+00,-8.180067539215087891e-01,5.489182472229003906e-01,-1.918602943420410156e+00,-1.899225473403930664e+00,-4.124804019927978516e+00,-1.953991174697875977e+00
4.459848403930664062e-01,-2.431807279586791992e+00,3.738154888153076172e+00,-1.994086384773254395e+00,4.314003944396972656e+00,-7.483322620391845703e-01,-2.118641138076782227e+00,3.832104802131652832e-01,2.836855649948120117e+00,-1.679717779159545898e+00,1.682701110839843750e+00,4.774935841560363770e-01,2.241411447525024414e+00,-2.829023122787475586e+00,-6.348689794540405273e-01,2.926273047924041748e-01
1.297524333000183105e+00,-1.859651207923889160e+00,1.938582420349121094e+00,1.387820363044738770e+00,1.508804082870483398e+00,-1.568803787231445312e+00,-4.750070571899414062e-01,1.361461758613586426e+00,1.513645291328430176e+00,-2.249620676040649414e+00,3.956427097320556641e+00,2.919277906417846680e+00,1.374189615249633789e+00,-3.427077531814575195e+00,-3.326001465320587158e-01,2.999271392822265625e+00
1.819027900695800781e+00,-2.766348361968994141e+00,1.786378383636474609e+00,-1.573908805847167969e+00,4.974572658538818359e+00,9.004727602005004883e-01,-4.452060759067535400e-01,2.031064033508300781e+00,2.905061721801757812e+00,-2.240759432315826416e-01,7.589809894561767578e-01,2.769587755203247070e+00,1.804681301116943359e+00,-3.217155694961547852e+00,1.263086438179016113e+00,1.412042021751403809e+00
1.122508883476257324e+00,-1.312830448150634766e+00,3.521044969558715820e+00,-6.312091350555419922e-01,3.621427297592163086e+00,-8.952487707138061523e-01,-2.504025220870971680e+00,-7.838239073753356934e-01,1.855405688285827637e+00,-1.071570873260498047e+00,2.369458198547363281e+00,1.485322713851928711e+00,1.905245780944824219e+00,-1.778373837471008301e+00,-1.397898912429809570e+00,1.158956766128540039e+00
3.720504283905029297e+00,-5.102635383605957031e+00,4.326663017272949219e+00,-3.650360107421875000e+00,2.483505249023437500e+00,-5.067073106765747070e-01,-1.975355148315429688e+00,2.641257524490356445e+00,1.291985750198364258e+00,-1.516945362091064453e+00,2.020709812641143799e-01,9.020068049430847168e-01,1.929089784622192383e+00,-2.018572330474853516e+00,5.257477760314941406e-01,-1.166762590408325195e+00
